ID,col0,col1,col2,col3,col4,col5,col6,col7,col8,col9,col10,col11,col12,col13,col14,col15,col16,col17,col18,col19,col20,col21,col22,col23,col24,col25,col26,col27,col28,col29,col30,col31,col32,col33,col34,col35,col36,col37,col38,col39,col40,col41,col42,col43,col44,col45,col46,col47,col48,col49,col50,col51,col52,col53,col54,col55,col56,col57,col58,col59,col60,col61,col62,col63,Class
224,0,112,Platinum,5,8,-4.73457898958262,28,3,1,0,13,No,23,-0.78036088247988,3,0,5,27,52,14,18,10,46,-4.74273523010282,12,0,0.234864748558633,0,1,3,16,6,1.79572940799962,11,6,50,3,Female,-42.449543002189,24,44,21,-2.23921068588201,28,Yes,14,14,618,10,-1.5719004418304,0,16,34,3,0.29390740221805,2,Low,0,3,4,8,4,0,28,0
225,0,37,Platinum,0,0,-31.9687818335474,6,2,0,0,6,No,4,0.484303697788119,0,0,5,9,16,1,3,2,10,-33.5023086900534,4,0,1.56064235753583,0,0,0,0,0,1.00141340601468,4,0,8,2,Female,-148.771013955727,7,19,1,-5.40145027336752,12,Yes,1,1,168,1,-2.36921605040711,0,0,8,2,3.65820252781562,0,Low,0,1,3,0,0,0,12,2
226,5,92,Platinum,0,2,-27.267880452947,11,2,1,0,9,No,7,-0.540023035045505,1,0,4,3,44,3,7,5,25,-28.4076277868354,3,0,-0.621587791657029,0,5,0,3,0,-0.149156041112954,7,2,32,9,Male,-83.2732272095945,20,18,7,-4.18998842592454,14,Yes,3,3,319,4,-3.80918164256522,8,3,12,2,11.5940105818835,0,Low,0,1,0,2,0,1,14,0
227,0,47,Platinum,1,3,-29.3056106176888,5,2,0,0,4,Yes,7,1.73954918240566,1,0,0,5,19,7,2,1,7,-36.2930334015723,1,0,3.03074252811424,0,0,0,0,0,-2.4931760270794,5,0,17,0,Female,-139.093686033535,3,9,7,3.57530880688063,5,No,7,7,155,2,3.70447730476434,6,0,9,2,-0.286242353385829,0,Low,0,1,6,3,1,1,5,0
228,5,532,Gold,1,31,78.9694830215386,91,10,8,0,61,No,96,-10.7187437823108,27,1,53,156,268,64,50,41,187,82.264805720696,39,1,5.78858599283382,2,9,8,33,20,0.312044838866495,78,2,200,32,Male,495.990335132352,150,183,61,13.0420806189549,75,Yes,64,64,2636,41,12.2569170235546,0,33,178,10,60.0663182844834,5,Low,4,2,26,31,18,16,75,0
229,1,220,Silver,3,19,16.7776306499807,44,4,5,0,35,Yes,48,-11.3021323936318,25,1,10,71,126,29,18,31,90,10.7514180023762,16,0,-5.74739358392189,0,2,12,8,0,-6.57199093187989,10,0,116,7,Male,113.452903632579,58,77,20,14.2000616006346,26,Yes,29,29,1096,13,3.67139435621037,2,8,47,4,8.48897644061364,1,Low,2,10,15,19,1,12,26,3
230,0,28,Gold,1,2,-32.8071458011129,3,0,1,0,4,Yes,8,0.768415909495167,2,1,0,4,11,3,1,2,10,-38.1550495073626,2,0,1.18308435777087,0,0,1,1,0,-1.17551859176177,3,0,9,2,Female,-158.336366962579,10,9,3,0.74014034038126,5,Yes,3,3,117,2,1.43491869970976,0,1,9,0,-3.52400782750695,0,High,0,0,5,2,0,0,5,2
231,1,147,Gold,8,30,41.8831035721436,62,2,10,1,35,Yes,67,1.79791013927371,6,0,5,33,86,43,25,21,49,19.4219846541627,11,0,-0.553333336501541,1,1,2,14,3,-12.8745139677423,12,12,111,14,Female,35.2107171326333,43,55,55,24.6906448092976,28,Yes,43,43,925,23,8.42515239844555,0,14,44,2,-50.1379037173301,5,Low,1,7,25,30,12,3,28,0
232,0,134,Platinum,1,10,-9.98929802701159,28,3,1,0,18,No,24,7.41097497946119,5,0,5,19,53,1,9,4,41,-15.6421989442319,5,0,-3.19775974912569,2,0,1,1,0,-2.24447793591262,10,3,32,0,Female,-37.5336842773918,16,33,19,-13.1939081089228,30,Yes,1,1,496,25,-11.075172516487,13,1,29,3,16.91436714377,0,Low,0,1,15,10,6,2,30,2
233,0,136,Platinum,0,11,-14.4737417780474,20,1,0,0,10,Yes,17,-8.69412169043143,0,0,4,15,64,9,16,22,34,-9.97044087065283,10,0,-10.4535448546587,0,1,0,8,0,-0.914074337991402,4,2,49,0,Female,-29.2220230525276,19,37,6,1.42233816598792,20,Yes,9,9,520,3,-1.76085303289403,4,8,26,1,21.1723090991125,0,Low,0,3,6,11,0,0,20,2
234,1,55,Gold,2,0,-24.2630675928155,15,2,0,0,8,Yes,10,-0.35393965217715,0,0,5,11,32,0,7,3,21,-31.7587446681114,5,0,-0.771957780777749,0,0,0,2,0,2.92051091694469,10,0,21,4,Male,-121.183027174492,13,12,6,-5.23251352314717,12,Yes,0,0,238,6,-7.49560270129665,0,2,7,2,-1.46252171619893,0,Medium,0,0,4,0,0,0,12,2
235,0,66,Platinum,0,2,-30.6106070322631,9,3,0,1,2,Yes,5,-0.706587519088318,1,0,4,7,25,0,2,6,14,-31.6176735619107,5,0,-1.19422075458439,0,0,0,1,0,0.052881597769581,3,1,18,0,Female,-120.234459949177,13,15,1,-5.63972716393523,13,Yes,0,0,201,5,-5.38160671266389,3,1,10,3,12.2588321569765,0,Low,0,0,0,2,1,1,13,0
236,2,365,Diamond,6,41,75.2623061216477,91,9,11,0,54,No,88,-1.07468320434119,27,0,37,72,218,55,33,36,124,61.442832554191,43,0,-0.624052775094166,3,6,9,17,0,2.03171696903989,39,16,171,14,Male,305.617534359233,102,111,50,24.4929707473967,53,Yes,55,55,1851,29,5.84719861363345,15,17,111,9,4.91909096012584,0,High,5,8,37,41,0,15,53,2
237,0,121,Platinum,3,4,-21.0794957260129,18,1,1,0,15,No,20,-4.17814868041781,2,0,4,9,68,0,20,15,32,-4.27402611754699,5,0,-8.07346026687526,0,6,1,1,0,-1.28751928822761,9,0,53,10,Female,-39.0487463478136,24,25,8,-19.8646731162536,39,Yes,0,0,491,4,-8.48410755296169,0,1,14,1,7.81879778902886,0,Medium,0,4,7,4,1,1,39,0
238,1,42,Gold,0,0,-36.5273769216388,0,0,0,0,4,No,0,-3.04824154693483,2,0,2,2,13,4,1,5,5,-38.6025192176825,1,0,1.18413288909683,1,0,0,0,0,-2.22566851526022,2,0,7,0,Female,-152.059059050004,3,6,0,1.3962608464355,4,Yes,4,4,101,1,2.50978319151472,4,0,8,0,8.80416272775151,0,High,0,0,0,0,0,1,4,2
239,4,146,Gold,4,6,-9.22846721318468,25,4,0,0,18,No,29,-0.140883361044213,6,0,10,27,83,11,11,12,59,-0.526459321823869,6,0,3.05066268343558,1,3,2,3,0,-7.03357689763481,13,3,83,1,Female,11.2995087747444,42,50,15,-16.493969072541,43,Yes,11,11,684,9,-2.43187057873422,8,3,38,4,2.35275359634077,0,Medium,0,1,10,6,0,3,43,2
240,0,122,Silver,1,3,-5.02097858980317,32,1,3,0,13,Yes,27,-9.02585438785563,5,0,7,13,79,13,10,18,46,-4.28657825059952,19,0,2.67034122700548,2,2,3,4,0,3.80596604084298,11,0,55,2,Male,-20.5653898483652,23,61,7,-5.94271370308985,30,Yes,13,13,585,4,-6.62276346792541,0,4,27,1,5.70376021870146,0,Low,0,0,1,3,0,0,30,0
241,5,68,Platinum,0,6,-26.939308806743,8,0,2,0,6,Yes,4,-2.45730930805672,1,0,5,5,27,9,5,9,17,-27.4479631478621,6,0,-0.498191983684768,1,0,0,1,0,-1.58266469476732,9,0,25,1,Female,-114.070351261847,9,16,4,4.39702926765371,9,Yes,9,9,242,2,2.85690993408027,5,1,11,0,9.49756682949165,2,Medium,0,0,2,6,0,0,9,3
242,16,69,Gold,0,5,-34.9252516158982,2,2,0,0,7,Yes,4,-0.520298814066909,1,0,0,16,19,1,8,5,16,-38.1457938540774,1,0,-6.32277074774096,0,2,1,5,0,0.854540036254784,0,0,15,10,Male,-118.339772594732,11,26,0,5.22425832557787,0,No,1,1,272,2,-0.142233835528201,2,5,10,2,17.1754803414085,0,Medium,0,0,1,5,0,0,0,2
243,5,203,Silver,3,8,-11.7788321955929,24,4,7,0,29,Yes,22,5.26377430790125,4,0,18,28,126,5,14,15,60,30.5073001554676,16,0,4.29213791159962,1,3,2,3,0,-5.83225140499975,29,5,108,5,Male,84.9056406337855,51,69,32,-46.6261217400972,85,No,5,5,962,6,-5.98623347507946,15,3,55,4,6.57393833287363,1,High,1,1,13,8,2,1,85,2
244,1,265,Silver,5,21,21.4680464484549,44,12,4,1,46,No,42,4.27641101523446,6,0,30,34,121,33,26,16,92,31.476830103966,25,0,5.15271144415653,0,4,2,8,8,1.57355615050294,36,6,103,21,Female,138.974244079952,66,61,34,1.42612311327324,51,Yes,33,33,1140,30,9.30265415311403,0,8,67,12,26.9086388556279,5,Low,3,3,25,21,6,4,51,1
245,1,72,Silver,1,0,-22.9880762184665,14,3,3,0,7,Yes,17,-5.29487515950476,0,0,7,11,33,8,11,9,20,-20.2024513745499,12,0,1.51909506499047,0,3,0,1,0,5.59908153700664,20,0,27,2,Female,-104.524060394421,16,9,17,-1.35545791734305,16,Yes,8,8,309,5,-1.6283671224545,8,1,21,3,-5.29471991387969,1,Low,0,0,0,0,0,0,16,2
246,5,67,Gold,5,4,-5.2267254901994,27,3,2,0,8,No,22,-0.566547598888308,1,0,4,18,28,16,7,5,16,-24.6072764359137,2,0,5.67056136582305,0,1,1,7,4,-5.24978441022452,5,3,28,13,Female,-110.963074059141,20,5,9,6.48127497701333,11,No,16,16,333,7,0.492445828877791,0,7,13,3,-6.00653539537393,0,Low,1,0,8,4,2,0,11,3
247,3,79,Silver,2,1,-31.2817562483706,4,0,1,0,3,No,9,-5.08325362779853,1,1,5,3,32,8,5,9,21,-28.4444660375647,4,0,1.4916168038936,0,0,0,1,0,-2.4020686797935,9,0,22,6,Female,-104.095202639155,14,10,5,0.513737211999742,11,No,8,8,264,4,3.70256203248232,5,1,15,0,10.829053441497,0,Medium,0,0,0,1,0,0,11,3
248,3,249,Gold,7,23,41.2866450134697,74,11,9,1,52,No,78,3.15860041839142,12,2,24,71,172,21,43,26,96,62.8972473858253,29,0,-7.14530856333575,3,10,6,15,13,3.65915413616783,23,18,182,13,Female,194.207621586419,89,97,52,-26.9098116367379,88,No,21,21,1545,35,-16.4763637147151,0,15,49,11,-40.9225270310891,3,Medium,1,9,21,23,12,1,88,3
249,5,512,Gold,1,39,63.6742240284307,61,11,3,0,72,Yes,57,-3.73955673052609,19,6,14,78,232,73,51,29,176,65.6871347147956,50,0,7.21678388554965,1,10,5,38,0,15.4674888193131,19,0,227,49,Male,450.176044091135,146,142,12,45.8046883356122,40,Yes,73,73,2176,42,39.9247911134233,0,38,109,11,96.6389056476089,5,Low,5,7,42,39,0,7,40,3
250,0,99,Silver,0,4,-6.0302491086103,28,2,3,1,10,No,23,1.48689723268165,3,0,7,7,39,12,6,5,27,-14.9248462938182,7,0,6.84996725487769,2,1,0,6,0,-2.98475753451375,8,2,36,7,Female,-73.4888049787222,29,19,17,-6.79443923132803,27,No,12,12,400,13,-3.12360681825174,11,6,33,2,1.08243381893663,5,High,0,2,9,4,0,1,27,0
251,0,216,Gold,6,19,31.4862076740456,56,7,8,2,35,No,52,-0.209064210521283,8,0,19,41,118,33,33,13,89,17.485277711928,39,0,1.22633087958205,2,6,2,13,10,21.4335572384246,25,8,121,22,Female,105.934652444579,63,46,31,23.463310306237,21,Yes,33,33,1106,16,2.75795894878754,0,13,73,7,-5.56192926363682,2,Low,2,5,22,19,5,4,21,3
252,0,43,Diamond,2,2,-32.2219358860938,4,0,0,0,5,Yes,2,0.172021845134826,0,0,1,14,9,2,3,2,14,-40.7542754842064,1,0,-0.954633791242456,0,0,0,2,0,-0.32669990773324,1,0,9,11,Female,-147.89791777241,7,9,1,3.07254970843422,1,No,2,2,140,0,0.215286182359782,0,2,5,0,7.7691293789908,0,Medium,0,0,5,2,0,0,1,0
253,1,176,Platinum,12,15,30.1561642756321,63,7,7,0,19,No,59,-2.86667656325797,16,2,16,41,94,26,23,23,34,30.8578984987742,23,0,2.06828200472066,0,1,6,7,6,-2.29804768414589,41,2,65,11,Male,31.5053487654537,49,40,36,-8.37292969341456,56,No,26,26,922,19,-9.70675583407163,3,7,50,7,-11.0186423248361,1,Low,0,7,12,15,0,8,56,2
254,1,150,Diamond,7,42,38.0915306775471,51,11,8,2,42,No,54,16.7013692877919,14,0,16,25,93,41,30,10,52,14.949359044131,13,0,-6.20863395405043,3,5,3,14,0,-5.77350968166543,44,3,101,15,Female,33.7935344812549,58,31,82,35.9979475478903,17,Yes,41,41,934,27,17.7705046243926,0,14,45,11,-59.6504948851167,0,Low,2,2,46,42,34,8,17,3
255,1,80,Platinum,1,7,-12.150478880091,22,5,1,0,8,Yes,18,-0.22104959698014,4,0,9,17,47,15,14,9,31,-5.95067715832248,13,0,3.54769798142949,1,6,2,4,0,2.44318941138294,19,5,42,3,Female,-80.7712368977589,30,15,33,-2.45872322122799,28,Yes,15,15,434,11,0.55503250023734,0,4,28,5,-18.6898621215522,1,High,0,0,2,7,3,1,28,3
256,0,212,Platinum,9,15,47.2621916600137,79,9,13,0,30,No,74,-5.56017908542607,18,4,27,55,132,29,32,27,77,38.9982481498696,20,0,-0.430160730462536,3,7,3,11,3,-3.74634368439197,29,30,102,15,Female,109.629405452461,75,64,57,-7.84790686145778,60,Yes,29,29,1175,32,-13.9128901148388,4,11,59,9,-30.8810330475012,3,High,5,4,18,15,0,8,60,1
257,4,146,Platinum,3,3,-17.2936940659764,19,1,1,0,10,No,15,-2.12020696094716,4,0,9,14,64,12,10,9,33,-11.8473999449487,6,0,4.56381117190862,0,1,3,0,0,-3.82820979291946,17,0,49,12,Female,-23.027856122243,21,30,9,-7.91238558261736,29,Yes,12,12,513,6,-1.20027803518745,8,0,26,1,24.0289621761221,1,Low,1,0,0,3,0,1,29,0
258,0,142,Platinum,3,2,-17.6455618061218,19,0,2,0,15,No,17,-5.62575751599848,3,0,16,16,76,9,12,11,37,-17.0971643409522,11,0,0.39008799177295,0,1,2,5,0,3.00299659841792,25,0,55,3,Female,-18.090651744806,36,23,16,-2.22713630679057,19,Yes,9,9,530,13,-3.02830000254948,4,5,14,0,11.9131391369742,0,Medium,0,0,0,2,0,1,19,2
259,4,213,Diamond,4,19,65.2283533630464,94,10,13,0,35,Yes,89,-2.93268980078028,5,1,25,44,142,39,35,23,65,42.9452922735133,31,0,4.71451101405761,3,5,0,11,0,5.26122542574487,50,3,102,36,Male,111.817664652673,61,53,52,4.7186567052791,54,No,39,39,1200,21,-12.9171405524209,17,11,80,10,-39.8390845694421,0,Low,0,3,22,19,5,1,54,3
260,4,121,Platinum,4,6,-16.2972827697384,21,4,1,0,24,No,23,5.39122740225451,0,0,5,26,67,3,16,7,37,4.972613489107,8,0,0.581322889034446,0,6,0,0,0,-2.12537523162367,6,1,62,9,Male,-28.225760585069,36,51,11,-28.3094866971683,54,Yes,3,3,644,5,-6.82340757044109,9,0,38,4,4.46898493044418,0,High,0,4,11,6,1,0,54,0
261,1,237,Platinum,3,30,21.7730277950507,48,4,4,1,36,No,53,-8.69747582843613,10,1,17,49,109,23,21,37,78,11.9841460808866,16,0,-18.9003808847773,2,4,2,15,0,-7.05665338354628,17,1,106,32,Female,111.746612324778,54,67,11,17.3055936527121,23,Yes,23,23,1070,23,-0.042508784733956,0,15,41,4,22.845737551472,1,Low,5,6,25,30,3,5,23,3
262,1,66,Platinum,1,4,-26.7215487952717,6,1,1,1,7,No,3,-2.54637208070049,4,0,7,4,27,9,5,7,18,-29.6568568948831,8,0,1.05858233765857,0,2,2,0,0,1.67534455164138,12,0,15,0,Female,-118.33104277952,16,17,8,5.93331634603453,6,Yes,9,9,241,3,5.50263274510954,7,0,15,1,9.61570412206058,0,Low,0,0,9,4,0,2,6,0
263,1,84,Platinum,0,2,-32.2567762352483,0,2,0,0,8,Yes,3,0.704974681514974,1,0,3,10,30,8,6,3,20,-25.6663588851725,3,0,4.22724940475697,0,2,1,4,0,-1.98725641591756,7,0,29,3,Female,-99.2120858878129,12,14,6,-3.63965260266437,17,No,8,8,310,2,7.63547357960619,7,4,21,2,14.4250802110437,2,High,0,1,6,2,1,0,17,0
264,0,48,Gold,0,1,-35.3031022655135,2,2,1,0,3,No,6,-2.37964089455465,1,0,2,10,19,3,6,6,11,-29.1837375247725,7,0,-0.297211678168498,0,0,1,0,1,2.51737314883305,4,0,13,0,Female,-138.106629893498,6,14,4,-2.80021756765023,12,Yes,3,3,188,5,0.641259339567636,0,0,12,2,4.07991793628348,0,Low,0,2,0,1,0,0,12,2
265,2,183,Silver,6,9,8.88313889022028,42,1,2,1,18,No,39,4.97893498152366,10,1,16,51,116,18,11,8,63,10.8572535469642,13,0,10.1645008494896,3,4,5,5,7,-5.02731703753555,23,8,76,8,Female,55.5369733459654,42,54,31,-17.9014662531895,53,Yes,18,18,909,20,-5.16210561458895,0,5,52,1,-0.578531630599358,1,Medium,1,2,12,9,3,1,53,3
266,0,189,Gold,2,4,-10.1279486450415,28,4,2,0,17,No,30,1.31048034336451,6,0,3,33,83,5,15,13,53,17.8032178072748,17,0,3.92366592868557,3,10,2,2,0,1.15727153857994,9,4,82,8,Female,42.067270788106,54,53,21,-35.596488657613,67,Yes,5,5,776,10,-9.44535741268999,12,2,46,4,19.4097233856651,2,Low,0,1,8,4,1,1,67,0
267,0,50,Gold,0,2,-37.2059963594657,0,0,3,0,3,No,0,-1.55611334571345,0,0,2,3,17,2,1,6,14,-35.1187261076294,3,0,-0.616836544997341,0,0,0,1,0,-1.78679571153742,4,0,17,0,Female,-139.149770516755,6,2,2,-1.49445273926447,8,No,2,2,145,0,1.0209055686987,1,1,6,0,7.67911069459484,1,Low,0,0,0,2,0,0,8,0
268,0,156,Platinum,14,36,37.0684270991423,57,10,6,1,43,No,53,14.0494159320884,14,2,3,33,100,30,32,11,52,9.7137146356756,5,0,-11.6301295987803,1,4,7,20,0,-8.98288263146795,30,4,123,14,Male,48.4266419966472,52,48,54,24.913008543996,20,No,30,30,954,22,4.5034932450423,0,20,39,10,-45.8814880576153,3,High,0,3,38,36,15,4,20,3
269,3,228,Platinum,9,23,37.1596673730374,55,15,14,0,24,No,50,2.36230539533914,17,0,18,29,127,52,16,18,91,33.0018118838471,35,0,16.7571437367919,4,5,6,10,0,1.30412147564047,35,4,97,20,Female,113.240090109587,81,57,44,23.1907958633527,38,Yes,52,52,1111,33,17.2193159199798,0,10,60,15,-0.707628855771267,3,Medium,4,5,18,23,8,7,38,3
270,2,343,Gold,6,43,64.1046660318745,77,17,6,1,59,No,73,0.795631463580316,9,1,48,53,165,51,51,34,140,61.3339034783763,32,0,-11.4086967302894,1,12,0,13,13,2.43489365161186,24,25,166,50,Male,266.817193323856,78,90,53,27.2470956696718,49,Yes,51,51,1684,58,12.0598613833572,1,13,93,17,10.3119053222735,4,Low,1,8,47,43,5,7,49,1
271,0,95,Gold,3,2,-31.853809543169,0,2,4,0,10,No,4,-3.03604352535553,1,0,5,16,43,10,6,9,14,-22.0170927215042,1,0,2.75940146988483,1,0,0,0,0,-6.99169615701225,11,2,22,5,Female,-87.5564957339634,14,23,10,-3.32252686980202,19,Yes,10,10,330,10,9.0191467164184,3,0,18,2,16.2474581154811,0,Medium,0,1,7,2,0,0,19,0
272,1,93,Gold,0,2,-32.4200916034074,6,0,0,0,6,Yes,8,-0.523634132535656,2,0,7,12,48,2,11,5,39,-22.5384860856805,8,0,-0.939326189529279,0,2,2,0,0,4.16563873449662,8,0,39,72,Female,-68.0916167744926,27,31,3,-8.16476901131373,20,Yes,2,2,465,1,-2.29345034336682,0,0,25,0,7.73476984101845,0,Medium,0,0,0,2,0,0,20,2
273,3,101,Platinum,2,2,-18.7764269394393,16,0,1,2,13,No,12,-1.34589435733713,2,0,7,5,37,13,8,7,25,-12.6489118080432,7,0,7.46283035823613,1,4,1,3,5,-2.84088844839157,18,9,41,5,Female,-74.0265036324479,19,12,27,-8.07978098197483,29,No,13,13,404,1,1.54873398956361,2,3,22,0,0.42629755079011,1,Medium,0,0,0,2,1,0,29,2
274,8,525,Gold,13,97,131.48979740802,135,31,23,4,98,No,133,15.7967821420285,25,2,43,181,238,54,56,60,169,81.5525776939734,43,3,-52.5531701587244,3,12,12,33,0,-5.07681420793231,48,50,193,67,Female,476.05220711512,120,132,120,66.1928959940147,31,Yes,54,54,2589,59,-2.51138824761785,0,33,67,31,5.64548357907313,5,Low,14,6,95,97,13,8,31,3
275,0,94,Platinum,1,1,-32.0774274113521,3,2,0,1,7,No,7,-4.88209677425723,3,2,5,9,34,4,7,11,25,-20.8085762792118,6,1,-0.606310274562069,0,0,1,1,7,-1.41653259234334,5,1,26,2,Female,-89.8773938362474,16,14,2,-8.71101546696603,22,No,4,4,343,9,2.47944749197596,0,1,21,2,20.1247191895796,0,Low,0,2,6,1,1,0,22,0
276,0,66,Diamond,1,2,-31.590723600417,7,1,2,0,9,Yes,11,-2.80996451735803,4,1,5,13,41,2,7,9,22,-22.0049463282938,10,0,-1.27118125119613,2,0,1,0,0,2.81307746732948,12,1,29,3,Male,-105.024414994463,10,17,8,-7.94778839237113,20,Yes,2,2,304,6,-2.8265432588605,1,0,12,1,-1.62291772077222,0,High,0,0,0,2,0,0,20,2
277,1,197,Platinum,13,39,58.6778404608829,69,6,11,0,48,Yes,67,11.5895421653238,12,0,17,41,113,56,25,14,53,26.0748287416375,19,0,6.33760079378134,2,5,6,25,1,-9.4002652002547,58,13,117,26,Female,90.9907382073898,68,52,88,39.1547773176222,24,Yes,56,56,1146,19,19.0617773569751,0,25,57,6,-56.1842052005675,2,High,0,3,36,39,12,4,24,3
278,0,344,Gold,12,37,55.823083949104,68,14,10,1,58,No,73,14.9805509046786,13,1,18,90,180,53,32,11,130,48.3126107020155,44,0,10.2117811000335,2,6,7,15,4,11.4507912775459,25,10,164,34,Male,261.997033542307,87,60,63,26.1329871130543,45,Yes,53,53,1634,34,16.9986351037813,8,15,91,14,1.76427940940041,0,Medium,1,6,40,37,15,3,45,0
279,0,165,Diamond,4,29,44.4266747722095,61,3,3,0,32,Yes,63,-1.36972896332037,9,0,18,52,118,48,24,20,76,12.9952378178372,20,0,2.70334384083708,2,1,6,11,0,-3.18511399547991,42,1,88,11,Female,61.514697760712,51,71,44,37.3840922997314,14,Yes,48,48,1032,13,14.0756847892664,0,11,36,3,-31.8905703442005,1,Low,1,3,31,29,2,1,14,1
280,4,132,Platinum,2,14,27.9942221471171,56,12,2,0,28,Yes,58,-1.38733553507419,12,0,13,70,85,32,20,14,68,6.63516610513556,11,0,5.06302641856664,4,6,3,14,3,-4.329493839991,9,5,76,22,Female,10.6975234970045,63,40,43,12.6352113736628,27,Yes,32,32,878,27,-0.592679137439993,0,14,20,12,-37.0296094806328,5,Low,2,8,11,14,12,5,27,3
281,3,170,Gold,10,9,-4.83216494546999,29,2,3,0,21,Yes,27,5.9357920897804,6,0,9,33,105,13,8,10,81,16.1300379546873,16,0,8.8966207523968,1,0,3,1,0,-5.68658406379575,12,1,76,13,Female,42.9263359096202,46,61,11,-27.4650285226633,63,Yes,13,13,828,10,-2.7067814943834,9,1,33,2,15.0775441914531,0,High,0,5,12,9,0,2,63,0
282,1,121,Platinum,4,7,-17.9588107751771,15,3,1,0,10,Yes,13,-1.86862966833557,3,0,4,15,57,13,8,9,50,-20.538719262688,12,0,1.18837767982771,1,2,1,7,0,2.41597811606043,11,1,40,4,Female,-43.6652469513849,32,27,13,7.17045288303714,11,No,13,13,476,11,3.27159289539043,12,7,23,3,15.5178304604767,1,Low,4,1,3,7,2,1,11,3
283,0,36,Silver,0,1,-33.7125212149861,3,0,0,0,3,No,5,-1.86720978370273,1,0,4,9,18,3,3,4,21,-37.3938384136322,4,0,0.145410380847055,0,0,0,4,0,1.17320890318298,7,0,16,0,Female,-144.531217242354,11,9,3,1.63062796679732,4,Yes,3,3,164,2,0.571360100487662,0,4,7,0,-1.68422326327355,0,Medium,0,0,0,1,0,1,4,2
284,1,47,Platinum,1,2,-29.0810568238752,5,0,0,0,7,No,7,-0.272868182413758,0,0,1,4,22,8,3,2,7,-36.6755009011155,2,0,3.27167823478097,0,2,0,2,0,-1.13898260874795,2,0,16,8,Male,-137.490073180606,8,12,3,5.32847637491256,3,No,8,8,186,5,4.25403062131797,0,2,10,0,1.08581237747092,0,Low,0,0,4,2,0,0,3,3
285,2,249,Silver,5,16,17.1048150782194,32,7,8,1,35,No,36,-4.73636943867745,15,1,23,32,112,46,24,18,62,16.8229933951764,14,0,10.2847705193116,4,4,6,17,0,-6.99813516311717,34,6,128,22,Female,126.908020861282,77,66,50,21.9005637677596,28,No,46,46,1090,17,25.7192045556066,6,17,60,7,6.21612118600781,3,High,0,5,19,16,17,4,28,3
286,6,97,Gold,3,4,-21.4064911325141,13,1,0,0,8,Yes,15,-8.46370911097534,2,0,6,16,42,10,9,16,15,-18.768184195199,10,0,-2.07741661929075,1,1,0,6,0,0.049652985981551,13,0,36,12,Male,-79.9306495155338,14,16,9,1.77268116808246,15,Yes,10,10,386,3,1.57277547308871,11,6,25,1,7.15207612842808,0,Medium,0,1,2,4,0,1,15,0
287,0,143,Platinum,9,45,69.7116711684637,84,5,13,1,44,No,80,9.84994931623395,7,0,5,44,99,45,41,20,58,26.0098719773408,15,0,-12.8095363637153,2,6,3,21,2,-5.7823719245888,42,9,112,24,Male,46.6745103954231,64,48,91,40.1316338524323,19,Yes,45,45,1069,24,5.16714251588988,0,21,56,5,-84.8399757087247,1,Low,0,2,50,45,19,2,19,1
288,3,439,Gold,17,38,151.156983553944,171,25,33,2,104,No,168,7.21000084718349,25,0,66,193,303,58,88,47,138,194.742192262214,77,1,6.71681864551877,4,19,7,51,11,16.8370582961224,127,15,225,61,Female,463.539512236484,146,155,175,-60.3003152821048,197,Yes,58,58,2981,47,-29.0029296856266,0,51,121,25,-112.903985545618,4,Low,5,5,43,38,15,14,197,2
289,0,121,Gold,2,6,-22.2788980484939,11,0,2,0,10,Yes,14,-3.20785835768616,4,0,9,40,49,14,12,10,41,-16.5654978116588,8,0,1.32200070350127,0,1,4,1,0,-0.75716035052276,17,2,37,21,Female,-41.3310665505715,30,63,12,3.08950473936523,17,Yes,14,14,594,3,5.26932129239784,4,1,15,0,19.6050776997243,0,High,0,0,2,6,0,0,17,2
290,3,191,Silver,5,9,6.20256556243675,43,2,7,0,32,No,39,1.17647391701267,2,0,14,40,110,9,17,19,81,33.050694071411,23,0,3.14466220256847,0,7,1,4,0,-0.369088989074657,28,6,117,13,Female,79.4946417907696,62,54,36,-38.4022957957173,79,Yes,9,9,1005,18,-12.5476575952106,12,4,55,2,-9.40986751573346,0,High,0,2,14,9,0,1,79,0
291,0,110,Silver,0,9,-15.7068048152327,17,1,2,0,9,Yes,15,-6.64347447081297,3,0,9,16,66,15,12,16,34,-14.9102143312549,12,0,-2.70067521170602,0,2,3,4,0,0.976267179275347,8,2,50,5,Male,-46.376482855398,34,39,6,8.44991331645676,13,No,15,15,537,6,3.70487862031871,3,4,25,1,8.46845245243527,0,High,0,3,4,9,0,0,13,2
292,2,46,Silver,1,1,-25.2827388576902,14,0,0,0,5,Yes,9,0.671910181655635,0,0,1,3,21,0,3,3,11,-32.180514517281,4,0,0.481498654255102,0,1,0,1,0,0.373063124401579,4,0,15,5,Female,-138.821897756779,7,6,5,-7.12423237330413,14,Yes,0,0,173,5,-7.07830820490639,3,1,7,0,-1.02688451139381,0,Medium,0,0,4,1,0,0,14,2
293,4,74,Silver,3,2,-30.5710523355424,8,0,1,0,7,No,4,0.241113049837286,1,0,2,6,23,2,2,4,16,-31.0751800056096,9,0,1.10732778913889,0,5,0,1,0,3.59387721388095,4,0,20,0,Male,-114.131772216702,9,15,2,-2.91267378570826,11,No,2,2,225,3,-3.24383775525076,6,1,14,0,16.1632001586333,0,Low,0,0,0,2,0,1,11,2
